Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Spillimacheen Dam[223],14.5 m (48 ft),4,British Columbia,50°53′56″N 116°25′28″W﻿ / ﻿50.89889°N 116.42444°W,1955[224],BC Hydro,Spillimacheen Dam Pool,
