Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Wallowa Lake Dam[79],40 ft (12 m),0,Oregon,45°19′48″N 117°13′12″W﻿ / ﻿45.33000°N 117.22000°W,1931,Associated Ditch Companies,Raised Wallowa Lake,Wallowa River
