Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Willamette Falls Dam,20 ft (6.1 m)[187],15.18[188],Oregon,45°21′11″N 122°37′04″W﻿ / ﻿45.35306°N 122.61778°W,1888[18],Portland General Electric,,
