Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Grassy Lake Dam (Grassy Creek),118 ft (36 m)[32],0,Wyoming,44°07′48″N 110°48′36″W﻿ / ﻿44.13000°N 110.81000°W[93],1939[93],United States Bureau of Reclamation[32],Grassy Lake,Fall River
