Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Mormon Dam (McKinney Creek),23 ft (7.0 m)[130],0,Idaho,43°16′48″N 114°48′0″W﻿ / ﻿43.28000°N 114.80000°W,1908,Twin Lakes Reservoir and Irrigation Company,Mormon Reservoir,
