Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Aberfeldie Dam[143],90 ft (27 m),24[144],British Columbia,49°29′58″N 115°21′3″W﻿ / ﻿49.49944°N 115.35083°W,1922 (rebuilt 1953),BC Hydro,Aberfeldie Dam Pool,
