Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Dworshak Dam,717 ft (219 m)[126],400,Idaho,46°30′N 116°18′W﻿ / ﻿46.500°N 116.300°W,1973,Army Corps of Engineers,Dworshak Reservoir,
