Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Ririe Dam,253 ft (77 m)[115],0,Idaho,43°34′48″N 111°44′24″W﻿ / ﻿43.58000°N 111.74000°W[116],1977[116],United States Bureau of Reclamation[116],Ririe Reservoir,
