Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Deadwood Dam (Deadwood River)[125],183 ft (56 m),0[98],Idaho,44°17′24″N 115°38′24″W﻿ / ﻿44.29000°N 115.64000°W,1931,United States Bureau of Reclamation,Deadwood Reservoir,
