Name,Height,Capacity (MW),Province/State(s),Coordinates,Year of completion,Owner,Reservoir formed,Image
Lake Chelan Dam,40 ft (12 m)[226],59.2[226],Washington,47°50′04″N 120°00′45″W﻿ / ﻿47.83444°N 120.01250°W,1892–1903 / 1927[n 24],Chelan County Public Utility District,Raised Lake Chelan,
